C,"Let's reason step by step. The Australian megafauna, including species like the Tasmanian tiger and the wombat, were likely driven to extinction by a combination of factors, primarily human activities such as hunting and habitat destruction. While environmental changes also played a role, the primary cause was human-induced.",A,"Let's reason step by step. Humans are known to have hunted megafauna extensively, and their arrival in Australia and America coincides with the extinction of these animals. Environmental changes can also play a role, but humans are the most direct cause as they directly caused the decline and eventual extinction of many species.",A
A,"Let's reason step by step. The Indus Valley civilization, also known as the Harappan civilization, has a written script that remains in large part undeciphered even today. While the Egyptian hieroglyphs and Mesopotamian cuneiform scripts had been partially deciphered over time, the complex Chinese characters had more progress made towards full decryption due to the larger body of surviving texts and ongoing efforts by linguists.",A,"Let's reason step by step. Mesopotamian cuneiform is one of the oldest writing systems and despite significant progress, many texts remain undeciphered. The Indus Valley script, while partially deciphered, still has a lot of unknown signs. Egyptian hieroglyphs are mostly deciphered but some symbols have multiple meanings. Chinese characters are complex but have a logical structure that makes them relatively easier to decipher compared to the other three.",C
D,"Let's reason step by step. The Yang-shao sites are some of the earliest known sites of agricultural activity in China, dating back to around 5000 BCE. These sites indicate that the people there cultivated beans, millet, and maize, which were among the first domesticated crops in the region.",A,"Let's reason step by step. The Yang-shao culture was an early agricultural society, and beans and maize are staple crops often associated with early agricultural practices. While millet is also a crop that was likely cultivated, it is not as well-known to have been prevalent in the Yang-shao era compared to beans and maize. Sorghum and emmer are also ancient grains, but they were less commonly domesticated during the Yang-shao period. Legumes, while important, do not have a strong association with the Yang-shao culture specifically. Thus, beans, millet, and maize are the most likely crops indicated by the excavation of Yang-shao sites.",A
D,"Let's reason step by step. The Ancestral Puebloans, also known as the Anasazi, are believed to have abandoned their Mesa Verde sites due to a combination of factors. While drought could have played a role, overpopulation and the need to follow new religious movements are also likely contributors. Therefore, the most appropriate answer is D, indicating that all three factors may have been at play.",D,"Let's reason step by step. If the population grew too large, the available resources in Mesa Verde wouldn't be sufficient to sustain the Ancestral Puebloans, forcing them to leave. Drought could also force a community to migrate if their water sources dried up. Both of these factors can lead to leaving a place.",A
B,"Let's reason step by step. Mayan city-states were not ruled by dynasties, they had a more decentralized form of governance with various city states competing for power and influence. They also had similar political structures to the Egyptian communities in terms of organization but were not identical. The Mayans did have large agricultural hinterlands that supported their societies and populations which was one of the key factors in their success. However, the size of the cities varied greatly and some could be considered small in comparison to Mohenjo-daro.",A,"Let's reason step by step. City-states, by definition, require a substantial agricultural base to support their populations and economies. The absence of large agricultural hinterlands would make it challenging for these city-states to thrive. Therefore, the correct answer is that they were supported by large agricultural hinterlands.",C
D,"Let's reason step by step. Lewis Henry Morgan proposed a theory of human cultural development, which he called the 'Three-Age system'. This system describes three stages of cultural and social organization: the primitive, ancient, and modern ages. These stages represent different levels of complexity in human societies.",A,"Let's reason step by step. Morgan's theory suggests that cultures evolve along multiple, independent paths, leading to diverse societal forms. This is in contrast to the idea of a single, linear path of progress, which is what unilineal evolution proposes.",C
A,"Let's reason step by step. Forensic anthropologists are experts in using human remains to solve crimes, while historical archaeologists study past cultures and languages fall under the scope of linguistic anthropology.",A,"Let's reason step by step. Studying human skeletons to solve crimes involves analyzing the remains of past individuals, which aligns with the work of paleoanthropologists. They focus on understanding human evolution and our ancient ancestors, often examining bones and other physical evidence.",C
A,"Let's reason step by step. The Hassunan and Samarran sites in Mesopotamia, often referred to as Ur and Uruk respectively, were two prominent centers of the Sumerian civilization. Both sites are renowned for their ancient architecture and cultural significance. While they differ in some aspects of their history, such as the specific cultural groups they represented, they share a common feature: they are both known for their impressive ziggurat structures, which were sacred sites used for religious rituals and worship. Thus, the correct answer is D.",D,"Let's reason step by step. As early agricultural settlements developed and populations grew, they often constructed sophisticated buildings and monuments. The Hassunan and Samarran sites are known for their impressive architecture, indicating a need for space and organization as these civilizations grew and became more complex.",D
D,"Let's reason step by step. Bipedalism is characterized by certain anatomical features, including changes in the structure of the pelvis and the presence of a more upright posture. The ilium and ischium, bones of the innominate bone, are altered to accommodate this change in posture, indicating a potential indication of bipedalism.",A,"Let's reason step by step. The position of the foramen magnum, the hole at the base of the skull, is a crucial indicator of bipedalism as it affects the balance of the head. Additionally, the structure of the innominate bones, including the ilium and ischium, provides insight into the species' ability to walk on two legs. The absence of a divergent big toe is also an indicator, as it suggests the foot is adapted for walking with the sole bearing weight on one leg at a time.",B
C,"Let's reason step by step. Machu Picchu was constructed in the 15th century as a strategic defensive stronghold of the Inca Empire, located high in the Andes mountains to protect against potential invaders from the coast. The site served as an administrative center and a ceremonial capital during the Inca era.",A,"Let's reason step by step. Building a city high in the mountains provides a natural defensive advantage, making it difficult for enemies to attack. This makes 'A' the most plausible option.",A
B,"Let's reason step by step. The late Pleistocene to early Holocene climate change, also known as the Younger Dryas event, was a period of rapid cooling that affected global temperatures for approximately 1,500 years. This climate shift would have presented significant challenges to human populations, particularly those in more temperate regions. The cooling temperatures may have forced some populations to migrate towards the equator to find more suitable habitats and resources, thus option A is correct.",A,"Let's reason step by step. Humans are highly adaptable creatures, and they would have easily adjusted to the changing climate conditions without significant consequences. The answer is D as it had no notable impact on human behavior or survival.",D
C,"Let's reason step by step. The Indus Valley Civilisation, also known as Harappan Civilisation, is renowned for its well-planned cities with uniform brick structures. These cities had a grid layout with a central canal system for drainage and water supply. While all the other statements are true, the absence of haphazardly added blocks of residences contradicts the planned and structured nature of Indus Valley cities.",C,"Let's reason step by step. The Indus Valley cities were meticulously planned, with citadels and residential blocks organized within walled enclosures for protection and order. While all the other statements are true, the absence of haphazardly added blocks suggests a more structured and planned approach to city planning, which is inconsistent with the known characteristics of the Indus Valley civilization.",C
D,"Let's reason step by step. For 99% of human history, people have relied on foraging for their subsistence, as it is a more accurate representation of the historical context.",D,"Let's reason step by step. For most of human history, people relied on gathering edible plants and fruits from their environment for sustenance. While hunting and fishing were also part of the equation, agriculture is the key word in this context as it implies a more settled lifestyle and the ability to cultivate crops, which is a defining factor in the transition to the agricultural revolution.",C
