B,"Let's reason step by step. The electric field strength is inversely proportional to the distance from the charge source. As the test charge used by A is smaller (q0), it will experience a stronger field, and vice versa for B with 2q0. Thus, A will find a stronger field than B.",A,"Let's reason step by step. A smaller test charge experiences a stronger force from the electric field, which would lead to a greater acceleration and hence a larger measured electric field. Thus, Experimenter A will find a larger field than Experimenter B.",A
D,"Let's reason step by step. The electric field strength at the midpoint between two equal and opposite charges is given by E = k * |q| / r^2, where k is Coulomb's constant (8.99 x 10^9 Nm^2/C^2), q is the charge magnitude, and r is the distance between them. Plugging in the values, we get E = (8.99 x 10^9 Nm^2/C^2) * (4.0 nC) / (0.02 m)^2, which simplifies to E = 7.2 x 10^5 V/m.",D,"Let's reason step by step. Each charge creates an electric field of 9.0 × 10^4 V/m at the midpoint, so the total electric field strength would be the sum of these two fields. Thus, the answer is C.",C
A,"Let's reason step by step. The box will slide until it comes to rest, and the distance covered is given by the equation $d = v_0 t$, where $t$ is time. Since no external forces are acting on the box other than gravity, we can write $F_f = mg$, where $F_f$ is the force of friction. Thus, $ma = mg \implies a = g$. Now, using the equation for acceleration, we get $v_0^2 = v_f^2 + 2as$, where $v_f$ is the final velocity. Since the box comes to rest ($v_f = 0$), we have $v_0^2 = 2g \cdot d$. Solving for $d$, we get $d = \frac{v_0^2}{2g}$, which can be simplified to $v_0^2 / (\mu g)$. Thus, the correct answer is B.",B,"Let's reason step by step. The work-energy theorem tells us that the kinetic energy lost is equal to the work done by friction, which gives us a distance of v0^2/(2μg). However, the box will travel the same distance again before coming to rest. So, the final answer is twice this distance, giving us 2v0^2/(2μg).",C
C,"Let's reason step by step. The stone would accelerate due to gravity until it reaches a velocity of 0 m/s when it hits the water. Using the equation for motion in one dimension: final velocity = initial velocity + acceleration * time, we can solve for time. The acceleration due to gravity is 9.81 m/s^2 and the distance is 80 m. Plugging in the values, we get 0 m/s = 10 m/s + 9.81 m/s^2 * time, which simplifies to time = 8 seconds.",D,"Let's reason step by step. We can use the equation of motion d = vt to find the time it takes for the stone to fall 80 m. Since the initial vertical speed is 0, the time would be 80 m / 10 m/s = 8 s. However, since the question asks about horizontal motion, we need to consider only the horizontal distance traveled, which is simply d = vt. Thus, the stone would take 1 second to travel 80 m horizontally at a speed of 10 m/s.",A
D,"Let's reason step by step. When an object is launched in a parabolic path, its range is half of the height of the parabola. In this case, the projectile breaks into two pieces, so the distance traveled is now limited to the horizontal motion of one piece, which falls straight down. Thus, the final distance from the launch point is 500 m.",C,"Let's reason step by step. Since one piece falls straight down, the other piece will continue on the original parabolic path, landing at half the original range, which is 250 m. ",A
D,"Let's reason step by step. The arrow hits 0.050 m below the center, so it traveled a horizontal distance of 0.050 m in the direction of motion. Since the initial speed is horizontal only, we can simply multiply the horizontal distance by the acceleration due to gravity (9.81 m/s^2) to find the velocity change, which is then added to the initial velocity (which is given as 0 m/s) to find the final velocity.",B,"Let's reason step by step. Since the arrow was aimed directly at the center and hit 0.050 m below, we can use the equation d = vt to find the initial speed, which is 20 m / 0.050 m = 400 m/s. So, the correct answer is B.",B
B,"Let's reason step by step. If gravity between two celestial bodies ceases, the moon would no longer be subject to the gravitational pull of the Earth, resulting in it orbiting away from Earth and eventually escaping into space.",D,"Let's reason step by step. If the force of gravity stops acting on the moon, there would be no forces acting on it, so it would stop both rotating and revolving according to Newton's first law. Thus, the moon would remain stationary in space relative to Earth.",D
B,"Let's reason step by step. The mass and radius of the new planet are both twice those of Earth, which means its volume is 8 times that of Earth. Using the density formula for a sphere: mass = (4/3) * pi * r^3 * density, we can calculate the density of the new planet to be 3 times that of Earth's. Thus, the astronaut would weigh 3 * 800 N = 2400 N on this planet.",B,"Let's reason step by step. Since the planet's mass is twice that of Earth, the gravitational force will be twice as strong, resulting in the astronaut weighing 1600 N. ",D
D,"Let's reason step by step. The focal length of a diverging mirror is given by the inverse of the distance of the image from the mirror, which in this case is 2 cm behind the mirror. So, the formula would be 1/distance of image = 1/focal length, which simplifies to -2/5 cm for the answer.",C,"Let's reason step by step. Using the mirror equation 1/f = 1/p + 1/q, with p = 10 cm and q = -2 cm, we get f = -5/3 cm. The negative sign indicates that the image is on the same side as the object, and the absolute value gives us the focal length.",B
D,"Let's reason step by step. An object is in static equilibrium when there are no net forces or torques acting on it, which means that the vector sum of all forces and the vector sum of all torques must both equal zero. This is consistent with options I and II, but not III, as the sum of potential and kinetic energies can be non-zero in equilibrium depending on the system.",D,"Let's reason step by step. For an object to be in static equilibrium, the net force acting on it must be zero, ensuring that it doesn't accelerate in any direction. This is described by statement II, which states that the vector sum of all forces on the object must equal zero.",B
